9.762505366744181901e-01,9.095808522868582546e-01
9.637914645138927483e-01,8.997005597874250249e-01
9.474779397747885579e-01,8.865378099851866089e-01
9.337308494749579912e-01,8.736041326316024147e-01
9.175284317318532779e-01,8.617911270776318355e-01
9.015221658459584564e-01,8.497161284835481609e-01
8.863430298193670787e-01,8.339649971811262663e-01
8.698072910880334518e-01,8.225703574764084980e-01
8.535486340011392281e-01,8.071333434837958398e-01
8.372035603618830368e-01,7.936784234328234655e-01
8.212699941153888128e-01,7.782030020835639661e-01
8.042020391562245685e-01,7.621542137671289963e-01
7.876292647596304652e-01,7.475333561034560592e-01
7.698041361978701369e-01,7.307095621973775934e-01
7.517485634962766117e-01,7.136512090774207451e-01
7.342622426879790165e-01,6.963445798304952472e-01
7.139598396220652177e-01,6.786579920909145969e-01
6.944255836891154443e-01,6.603610017187756531e-01
6.741753048927726644e-01,6.394797449202721529e-01
6.511542096520317457e-01,6.205435463980942812e-01
6.276886864272138711e-01,5.985841402306686376e-01
6.022602729390945653e-01,5.756810104425924557e-01
5.732558602080891630e-01,5.505776877947493597e-01
5.424655053926732418e-01,5.288281503976635101e-01
5.036438979626054468e-01,5.002448468986691044e-01
4.589884873949298671e-01,4.659868564539108027e-01
3.949510786295283293e-01,4.358658869973892069e-01
2.891936786977597831e-02,3.961993177207951966e-01
1.038370320989498051e-03,3.444742101458782013e-01
5.116408582946852706e-04,2.852240040492479145e-01
1.563728092375214209e-04,1.791826640165551654e-01
1.015051568735007463e-04,9.290739574801631928e-02
4.389412189129639663e-05,5.724753678532362028e-02
1.110223024625156540e-16,3.349258669431837837e-02
1.110223024625156540e-16,2.279065110071120878e-02
1.110223024625156540e-16,1.515307389163685590e-02
1.110223024625156540e-16,9.973567508473583573e-03
1.110223024625156540e-16,6.357789217683454570e-03
1.110223024625156540e-16,5.298843527057418672e-03
1.110223024625156540e-16,2.375769347363034401e-03
1.110223024625156540e-16,2.105546159470130484e-03
